Model,Familie,Accuracy,Balanced Accuracy,Precision Macro,Recall Macro,F1 Macro,F1 Weighted,F1 Train,F1 Train - F1 Test,MCC,Cohen Kappa,Temporal CV F1 Macro,Group CV F1 Macro,Fit time sec,ROC-AUC OvR,Log Loss
SVC,Support Vector Machines,0.8029556650246306,0.7656020894428153,0.742975841362938,0.7656020894428153,0.7532467532467533,0.8038726462371784,0.9796609702504488,0.22641421700369557,0.6366805209510988,0.6361355081555835,0.9315768450751158,0.5245335900613042,1.781136958999923,0.8931136412069,0.5571766055199905
